Date,F1,F2,F3,F4,F5,F6,Label
1987-07-29,6.7,1.5,2.9,4.8,6.3,5.7,7.0
1987-07-30,1.5,2.9,4.8,6.3,5.7,7.0,8.8
1987-07-31,2.9,4.8,6.3,5.7,7.0,8.8,8.7
1987-08-01,4.8,6.3,5.7,7.0,8.8,8.7,9.0
1987-08-02,6.3,5.7,7.0,8.8,8.7,9.0,9.6
1987-08-03,5.7,7.0,8.8,8.7,9.0,9.6,8.0
1987-08-04,7.0,8.8,8.7,9.0,9.6,8.0,8.4
1987-08-05,8.8,8.7,9.0,9.6,8.0,8.4,8.1
1987-08-06,8.7,9.0,9.6,8.0,8.4,8.1,9.0
1987-08-07,9.0,9.6,8.0,8.4,8.1,9.0,5.3
1987-08-08,9.6,8.0,8.4,8.1,9.0,5.3,8.9
1987-08-09,8.0,8.4,8.1,9.0,5.3,8.9,8.7
1987-08-10,8.4,8.1,9.0,5.3,8.9,8.7,4.9
1987-08-11,8.1,9.0,5.3,8.9,8.7,4.9,7.0
1987-08-12,9.0,5.3,8.9,8.7,4.9,7.0,7.5
1987-08-13,5.3,8.9,8.7,4.9,7.0,7.5,7.0
1987-08-14,8.9,8.7,4.9,7.0,7.5,7.0,9.1
1987-08-15,8.7,4.9,7.0,7.5,7.0,9.1,11.8
1987-08-16,4.9,7.0,7.5,7.0,9.1,11.8,9.9
1987-08-17,7.0,7.5,7.0,9.1,11.8,9.9,5.6
1987-08-18,7.5,7.0,9.1,11.8,9.9,5.6,4.2
1987-08-19,7.0,9.1,11.8,9.9,5.6,4.2,4.3
1987-08-20,9.1,11.8,9.9,5.6,4.2,4.3,8.0
1987-08-21,11.8,9.9,5.6,4.2,4.3,8.0,5.1
1987-08-22,9.9,5.6,4.2,4.3,8.0,5.1,9.4
1987-08-23,5.6,4.2,4.3,8.0,5.1,9.4,9.1
1987-08-24,4.2,4.3,8.0,5.1,9.4,9.1,9.7
1987-08-25,4.3,8.0,5.1,9.4,9.1,9.7,10.6
1987-08-26,8.0,5.1,9.4,9.1,9.7,10.6,8.6
1987-08-27,5.1,9.4,9.1,9.7,10.6,8.6,10.1
1987-08-28,9.4,9.1,9.7,10.6,8.6,10.1,11.0
1987-08-29,9.1,9.7,10.6,8.6,10.1,11.0,9.7
1987-08-30,9.7,10.6,8.6,10.1,11.0,9.7,5.0
1987-08-31,10.6,8.6,10.1,11.0,9.7,5.0,6.1
1987-09-01,8.6,10.1,11.0,9.7,5.0,6.1,5.4
1987-09-02,10.1,11.0,9.7,5.0,6.1,5.4,5.8
1987-09-03,11.0,9.7,5.0,6.1,5.4,5.8,7.3
1987-09-04,9.7,5.0,6.1,5.4,5.8,7.3,6.3
1987-09-05,5.0,6.1,5.4,5.8,7.3,6.3,4.8
1987-09-06,6.1,5.4,5.8,7.3,6.3,4.8,7.6
1987-09-07,5.4,5.8,7.3,6.3,4.8,7.6,8.1
1987-09-08,5.8,7.3,6.3,4.8,7.6,8.1,9.5
1987-09-09,7.3,6.3,4.8,7.6,8.1,9.5,10.3
1987-09-10,6.3,4.8,7.6,8.1,9.5,10.3,7.0
1987-09-11,4.8,7.6,8.1,9.5,10.3,7.0,9.0
1987-09-12,7.6,8.1,9.5,10.3,7.0,9.0,10.2
1987-09-13,8.1,9.5,10.3,7.0,9.0,10.2,6.8
1987-09-14,9.5,10.3,7.0,9.0,10.2,6.8,9.3
1987-09-15,10.3,7.0,9.0,10.2,6.8,9.3,9.8
1987-09-16,7.0,9.0,10.2,6.8,9.3,9.8,10.7
1987-09-17,9.0,10.2,6.8,9.3,9.8,10.7,7.8
1987-09-18,10.2,6.8,9.3,9.8,10.7,7.8,9.2
1987-09-19,6.8,9.3,9.8,10.7,7.8,9.2,15.0
1987-09-20,9.3,9.8,10.7,7.8,9.2,15.0,7.8
1987-09-21,9.8,10.7,7.8,9.2,15.0,7.8,5.3
1987-09-22,10.7,7.8,9.2,15.0,7.8,5.3,9.5
1987-09-23,7.8,9.2,15.0,7.8,5.3,9.5,7.6
1987-09-24,9.2,15.0,7.8,5.3,9.5,7.6,14.0
1987-09-25,15.0,7.8,5.3,9.5,7.6,14.0,14.9
1987-09-26,7.8,5.3,9.5,7.6,14.0,14.9,14.9
1987-09-27,5.3,9.5,7.6,14.0,14.9,14.9,19.2
1987-09-28,9.5,7.6,14.0,14.9,14.9,19.2,17.0
1987-09-29,7.6,14.0,14.9,14.9,19.2,17.0,13.0
1987-09-30,14.0,14.9,14.9,19.2,17.0,13.0,11.2
1987-10-01,14.9,14.9,19.2,17.0,13.0,11.2,9.5
1987-10-02,14.9,19.2,17.0,13.0,11.2,9.5,10.3
1987-10-03,19.2,17.0,13.0,11.2,9.5,10.3,9.3
1987-10-04,17.0,13.0,11.2,9.5,10.3,9.3,11.3
1987-10-05,13.0,11.2,9.5,10.3,9.3,11.3,6.5
1987-10-06,11.2,9.5,10.3,9.3,11.3,6.5,12.0
1987-10-07,9.5,10.3,9.3,11.3,6.5,12.0,8.3
1987-10-08,10.3,9.3,11.3,6.5,12.0,8.3,8.7
1987-10-09,9.3,11.3,6.5,12.0,8.3,8.7,8.7
1987-10-10,11.3,6.5,12.0,8.3,8.7,8.7,10.2
1987-10-11,6.5,12.0,8.3,8.7,8.7,10.2,6.9
1987-10-12,12.0,8.3,8.7,8.7,10.2,6.9,4.9
1987-10-13,8.3,8.7,8.7,10.2,6.9,4.9,10.0
1987-10-14,8.7,8.7,10.2,6.9,4.9,10.0,7.6
1987-10-15,8.7,10.2,6.9,4.9,10.0,7.6,14.5
1987-10-16,10.2,6.9,4.9,10.0,7.6,14.5,13.2
1987-10-17,6.9,4.9,10.0,7.6,14.5,13.2,9.9
1987-10-18,4.9,10.0,7.6,14.5,13.2,9.9,10.1
1987-10-19,10.0,7.6,14.5,13.2,9.9,10.1,11.3
1987-10-20,7.6,14.5,13.2,9.9,10.1,11.3,10.4
1987-10-21,14.5,13.2,9.9,10.1,11.3,10.4,10.9
1987-10-22,13.2,9.9,10.1,11.3,10.4,10.9,9.2
1987-10-23,9.9,10.1,11.3,10.4,10.9,9.2,10.5
1987-10-24,10.1,11.3,10.4,10.9,9.2,10.5,11.4
1987-10-25,11.3,10.4,10.9,9.2,10.5,11.4,13.5
1987-10-26,10.4,10.9,9.2,10.5,11.4,13.5,9.8
1987-10-27,10.9,9.2,10.5,11.4,13.5,9.8,13.1
1987-10-28,9.2,10.5,11.4,13.5,9.8,13.1,9.7
1987-10-29,10.5,11.4,13.5,9.8,13.1,9.7,11.4
1987-10-30,11.4,13.5,9.8,13.1,9.7,11.4,9.9
1987-10-31,13.5,9.8,13.1,9.7,11.4,9.9,14.4
1987-11-01,9.8,13.1,9.7,11.4,9.9,14.4,19.0
1987-11-02,13.1,9.7,11.4,9.9,14.4,19.0,23.0
1987-11-03,9.7,11.4,9.9,14.4,19.0,23.0,15.4
1987-11-04,11.4,9.9,14.4,19.0,23.0,15.4,9.6
1987-11-05,9.9,14.4,19.0,23.0,15.4,9.6,10.8
1987-11-06,14.4,19.0,23.0,15.4,9.6,10.8,12.1
1987-11-07,19.0,23.0,15.4,9.6,10.8,12.1,11.0
1987-11-08,23.0,15.4,9.6,10.8,12.1,11.0,12.6
1987-11-09,15.4,9.6,10.8,12.1,11.0,12.6,14.7
1987-11-10,9.6,10.8,12.1,11.0,12.6,14.7,11.1
1987-11-11,10.8,12.1,11.0,12.6,14.7,11.1,10.1
1987-11-12,12.1,11.0,12.6,14.7,11.1,10.1,11.4
1987-11-13,11.0,12.6,14.7,11.1,10.1,11.4,13.0
1987-11-14,12.6,14.7,11.1,10.1,11.4,13.0,11.9
1987-11-15,14.7,11.1,10.1,11.4,13.0,11.9,9.5
1987-11-16,11.1,10.1,11.4,13.0,11.9,9.5,13.5
1987-11-17,10.1,11.4,13.0,11.9,9.5,13.5,15.2
1987-11-18,11.4,13.0,11.9,9.5,13.5,15.2,18.4
1987-11-19,13.0,11.9,9.5,13.5,15.2,18.4,24.1
1987-11-20,11.9,9.5,13.5,15.2,18.4,24.1,14.1
1987-11-21,9.5,13.5,15.2,18.4,24.1,14.1,10.7
1987-11-22,13.5,15.2,18.4,24.1,14.1,10.7,8.7
1987-11-23,15.2,18.4,24.1,14.1,10.7,8.7,13.3
1987-11-24,18.4,24.1,14.1,10.7,8.7,13.3,11.6
1987-11-25,24.1,14.1,10.7,8.7,13.3,11.6,9.9
1987-11-26,14.1,10.7,8.7,13.3,11.6,9.9,10.8
1987-11-27,10.7,8.7,13.3,11.6,9.9,10.8,11.5
1987-11-28,8.7,13.3,11.6,9.9,10.8,11.5,10.0
1987-11-29,13.3,11.6,9.9,10.8,11.5,10.0,13.9
1987-11-30,11.6,9.9,10.8,11.5,10.0,13.9,13.6
1987-12-01,9.9,10.8,11.5,10.0,13.9,13.6,11.9
1987-12-02,10.8,11.5,10.0,13.9,13.6,11.9,11.1
1987-12-03,11.5,10.0,13.9,13.6,11.9,11.1,8.2
1987-12-04,10.0,13.9,13.6,11.9,11.1,8.2,9.4
1987-12-05,13.9,13.6,11.9,11.1,8.2,9.4,12.7
1987-12-06,13.6,11.9,11.1,8.2,9.4,12.7,11.6
1987-12-07,11.9,11.1,8.2,9.4,12.7,11.6,11.0
1987-12-08,11.1,8.2,9.4,12.7,11.6,11.0,11.3
1987-12-09,8.2,9.4,12.7,11.6,11.0,11.3,13.4
1987-12-10,9.4,12.7,11.6,11.0,11.3,13.4,14.9
1987-12-11,12.7,11.6,11.0,11.3,13.4,14.9,15.2
1987-12-12,11.6,11.0,11.3,13.4,14.9,15.2,13.9
1987-12-13,11.0,11.3,13.4,14.9,15.2,13.9,15.0
1987-12-14,11.3,13.4,14.9,15.2,13.9,15.0,16.2
1987-12-15,13.4,14.9,15.2,13.9,15.0,16.2,17.7
1987-12-16,14.9,15.2,13.9,15.0,16.2,17.7,20.5
1987-12-17,15.2,13.9,15.0,16.2,17.7,20.5,14.7
1987-12-18,13.9,15.0,16.2,17.7,20.5,14.7,12.5
1987-12-19,15.0,16.2,17.7,20.5,14.7,12.5,10.9
1987-12-20,16.2,17.7,20.5,14.7,12.5,10.9,12.8
1987-12-21,17.7,20.5,14.7,12.5,10.9,12.8,12.7
1987-12-22,20.5,14.7,12.5,10.9,12.8,12.7,11.2
1987-12-23,14.7,12.5,10.9,12.8,12.7,11.2,11.4
1987-12-24,12.5,10.9,12.8,12.7,11.2,11.4,11.2
1987-12-25,10.9,12.8,12.7,11.2,11.4,11.2,12.1
1987-12-26,12.8,12.7,11.2,11.4,11.2,12.1,12.7
1987-12-27,12.7,11.2,11.4,11.2,12.1,12.7,16.2
1987-12-28,11.2,11.4,11.2,12.1,12.7,16.2,14.2
1987-12-29,11.4,11.2,12.1,12.7,16.2,14.2,14.3
1987-12-30,11.2,12.1,12.7,16.2,14.2,14.3,13.3
1987-12-31,12.1,12.7,16.2,14.2,14.3,13.3,16.7
1988-01-01,12.7,16.2,14.2,14.3,13.3,16.7,15.3
1988-01-02,16.2,14.2,14.3,13.3,16.7,15.3,14.3
1988-01-03,14.2,14.3,13.3,16.7,15.3,14.3,13.5
1988-01-04,14.3,13.3,16.7,15.3,14.3,13.5,15.0
1988-01-05,13.3,16.7,15.3,14.3,13.5,15.0,13.6
1988-01-06,16.7,15.3,14.3,13.5,15.0,13.6,15.2
1988-01-07,15.3,14.3,13.5,15.0,13.6,15.2,17.0
1988-01-08,14.3,13.5,15.0,13.6,15.2,17.0,18.7
1988-01-09,13.5,15.0,13.6,15.2,17.0,18.7,16.5
1988-01-10,15.0,13.6,15.2,17.0,18.7,16.5,17.4
1988-01-11,13.6,15.2,17.0,18.7,16.5,17.4,18.3
1988-01-12,15.2,17.0,18.7,16.5,17.4,18.3,18.3
1988-01-13,17.0,18.7,16.5,17.4,18.3,18.3,22.4
1988-01-14,18.7,16.5,17.4,18.3,18.3,22.4,21.4
1988-01-15,16.5,17.4,18.3,18.3,22.4,21.4,20.9
1988-01-16,17.4,18.3,18.3,22.4,21.4,20.9,17.6
1988-01-17,18.3,18.3,22.4,21.4,20.9,17.6,15.5
1988-01-18,18.3,22.4,21.4,20.9,17.6,15.5,16.6
1988-01-19,22.4,21.4,20.9,17.6,15.5,16.6,16.2
1988-01-20,21.4,20.9,17.6,15.5,16.6,16.2,15.6
1988-01-21,20.9,17.6,15.5,16.6,16.2,15.6,14.5
1988-01-22,17.6,15.5,16.6,16.2,15.6,14.5,14.0
1988-01-23,15.5,16.6,16.2,15.6,14.5,14.0,15.6
1988-01-24,16.6,16.2,15.6,14.5,14.0,15.6,12.3
1988-01-25,16.2,15.6,14.5,14.0,15.6,12.3,11.6
1988-01-26,15.6,14.5,14.0,15.6,12.3,11.6,12.6
1988-01-27,14.5,14.0,15.6,12.3,11.6,12.6,14.9
1988-01-28,14.0,15.6,12.3,11.6,12.6,14.9,17.3
1988-01-29,15.6,12.3,11.6,12.6,14.9,17.3,21.4
1988-01-30,12.3,11.6,12.6,14.9,17.3,21.4,23.4
1988-01-31,11.6,12.6,14.9,17.3,21.4,23.4,14.4
1988-02-01,12.6,14.9,17.3,21.4,23.4,14.4,14.1
1988-02-02,14.9,17.3,21.4,23.4,14.4,14.1,15.0
1988-02-03,17.3,21.4,23.4,14.4,14.1,15.0,14.5
1988-02-04,21.4,23.4,14.4,14.1,15.0,14.5,15.1
1988-02-05,23.4,14.4,14.1,15.0,14.5,15.1,13.9
1988-02-06,14.4,14.1,15.0,14.5,15.1,13.9,13.4
1988-02-07,14.1,15.0,14.5,15.1,13.9,13.4,9.2
1988-02-08,15.0,14.5,15.1,13.9,13.4,9.2,12.5
1988-02-09,14.5,15.1,13.9,13.4,9.2,12.5,15.1
1988-02-10,15.1,13.9,13.4,9.2,12.5,15.1,12.1
1988-02-11,13.9,13.4,9.2,12.5,15.1,12.1,14.5
1988-02-12,13.4,9.2,12.5,15.1,12.1,14.5,16.3
1988-02-13,9.2,12.5,15.1,12.1,14.5,16.3,16.5
1988-02-14,12.5,15.1,12.1,14.5,16.3,16.5,14.9
1988-02-15,15.1,12.1,14.5,16.3,16.5,14.9,13.2
1988-02-16,12.1,14.5,16.3,16.5,14.9,13.2,11.8
1988-02-17,14.5,16.3,16.5,14.9,13.2,11.8,13.6
1988-02-18,16.3,16.5,14.9,13.2,11.8,13.6,16.2
1988-02-19,16.5,14.9,13.2,11.8,13.6,16.2,14.1
1988-02-20,14.9,13.2,11.8,13.6,16.2,14.1,13.5
1988-02-21,13.2,11.8,13.6,16.2,14.1,13.5,15.0
1988-02-22,11.8,13.6,16.2,14.1,13.5,15.0,14.8
1988-02-23,13.6,16.2,14.1,13.5,15.0,14.8,16.2
1988-02-24,16.2,14.1,13.5,15.0,14.8,16.2,16.2
1988-02-25,14.1,13.5,15.0,14.8,16.2,16.2,13.3
1988-02-26,13.5,15.0,14.8,16.2,16.2,13.3,15.3
1988-02-27,15.0,14.8,16.2,16.2,13.3,15.3,18.4
1988-02-28,14.8,16.2,16.2,13.3,15.3,18.4,16.2
1988-02-29,16.2,16.2,13.3,15.3,18.4,16.2,16.3
1988-03-01,16.2,13.3,15.3,18.4,16.2,16.3,12.4
1988-03-02,13.3,15.3,18.4,16.2,16.3,12.4,15.6
1988-03-03,15.3,18.4,16.2,16.3,12.4,15.6,14.9
1988-03-04,18.4,16.2,16.3,12.4,15.6,14.9,14.8
1988-03-05,16.2,16.3,12.4,15.6,14.9,14.8,12.7
1988-03-06,16.3,12.4,15.6,14.9,14.8,12.7,14.2
1988-03-07,12.4,15.6,14.9,14.8,12.7,14.2,16.8
1988-03-08,15.6,14.9,14.8,12.7,14.2,16.8,16.7
1988-03-09,14.9,14.8,12.7,14.2,16.8,16.7,16.2
1988-03-10,14.8,12.7,14.2,16.8,16.7,16.2,14.5
1988-03-11,12.7,14.2,16.8,16.7,16.2,14.5,10.0
1988-03-12,14.2,16.8,16.7,16.2,14.5,10.0,12.6
1988-03-13,16.8,16.7,16.2,14.5,10.0,12.6,11.9
1988-03-14,16.7,16.2,14.5,10.0,12.6,11.9,11.8
1988-03-15,16.2,14.5,10.0,12.6,11.9,11.8,13.4
1988-03-16,14.5,10.0,12.6,11.9,11.8,13.4,14.5
1988-03-17,10.0,12.6,11.9,11.8,13.4,14.5,15.7
1988-03-18,12.6,11.9,11.8,13.4,14.5,15.7,15.3
1988-03-19,11.9,11.8,13.4,14.5,15.7,15.3,13.9
1988-03-20,11.8,13.4,14.5,15.7,15.3,13.9,13.7
1988-03-21,13.4,14.5,15.7,15.3,13.9,13.7,15.1
1988-03-22,14.5,15.7,15.3,13.9,13.7,15.1,15.6
1988-03-23,15.7,15.3,13.9,13.7,15.1,15.6,14.4
1988-03-24,15.3,13.9,13.7,15.1,15.6,14.4,13.9
1988-03-25,13.9,13.7,15.1,15.6,14.4,13.9,16.2
1988-03-26,13.7,15.1,15.6,14.4,13.9,16.2,16.7
1988-03-27,15.1,15.6,14.4,13.9,16.2,16.7,15.5
1988-03-28,15.6,14.4,13.9,16.2,16.7,15.5,16.4
1988-03-29,14.4,13.9,16.2,16.7,15.5,16.4,17.5
1988-03-30,13.9,16.2,16.7,15.5,16.4,17.5,18.2
1988-03-31,16.2,16.7,15.5,16.4,17.5,18.2,16.1
1988-04-01,16.7,15.5,16.4,17.5,18.2,16.1,16.5
1988-04-02,15.5,16.4,17.5,18.2,16.1,16.5,14.6
1988-04-03,16.4,17.5,18.2,16.1,16.5,14.6,16.4
1988-04-04,17.5,18.2,16.1,16.5,14.6,16.4,13.6
1988-04-05,18.2,16.1,16.5,14.6,16.4,13.6,15.9
1988-04-06,16.1,16.5,14.6,16.4,13.6,15.9,11.9
1988-04-07,16.5,14.6,16.4,13.6,15.9,11.9,14.7
1988-04-08,14.6,16.4,13.6,15.9,11.9,14.7,9.4
1988-04-09,16.4,13.6,15.9,11.9,14.7,9.4,6.6
1988-04-10,13.6,15.9,11.9,14.7,9.4,6.6,7.9
1988-04-11,15.9,11.9,14.7,9.4,6.6,7.9,11.0
1988-04-12,11.9,14.7,9.4,6.6,7.9,11.0,15.7
1988-04-13,14.7,9.4,6.6,7.9,11.0,15.7,15.2
1988-04-14,9.4,6.6,7.9,11.0,15.7,15.2,15.9
1988-04-15,6.6,7.9,11.0,15.7,15.2,15.9,10.6
1988-04-16,7.9,11.0,15.7,15.2,15.9,10.6,8.3
1988-04-17,11.0,15.7,15.2,15.9,10.6,8.3,8.6
1988-04-18,15.7,15.2,15.9,10.6,8.3,8.6,12.7
1988-04-19,15.2,15.9,10.6,8.3,8.6,12.7,10.5
1988-04-20,15.9,10.6,8.3,8.6,12.7,10.5,12.0
1988-04-21,10.6,8.3,8.6,12.7,10.5,12.0,11.1
1988-04-22,8.3,8.6,12.7,10.5,12.0,11.1,13.0
1988-04-23,8.6,12.7,10.5,12.0,11.1,13.0,12.4
1988-04-24,12.7,10.5,12.0,11.1,13.0,12.4,13.3
1988-04-25,10.5,12.0,11.1,13.0,12.4,13.3,15.9
1988-04-26,12.0,11.1,13.0,12.4,13.3,15.9,12.0
1988-04-27,11.1,13.0,12.4,13.3,15.9,12.0,13.7
1988-04-28,13.0,12.4,13.3,15.9,12.0,13.7,17.6
1988-04-29,12.4,13.3,15.9,12.0,13.7,17.6,14.3
1988-04-30,13.3,15.9,12.0,13.7,17.6,14.3,13.7
1988-05-01,15.9,12.0,13.7,17.6,14.3,13.7,15.2
1988-05-02,12.0,13.7,17.6,14.3,13.7,15.2,14.5
1988-05-03,13.7,17.6,14.3,13.7,15.2,14.5,14.9
1988-05-04,17.6,14.3,13.7,15.2,14.5,14.9,15.5
1988-05-05,14.3,13.7,15.2,14.5,14.9,15.5,16.4
1988-05-06,13.7,15.2,14.5,14.9,15.5,16.4,14.5
1988-05-07,15.2,14.5,14.9,15.5,16.4,14.5,12.6
1988-05-08,14.5,14.9,15.5,16.4,14.5,12.6,13.6
1988-05-09,14.9,15.5,16.4,14.5,12.6,13.6,11.2
1988-05-10,15.5,16.4,14.5,12.6,13.6,11.2,11.0
1988-05-11,16.4,14.5,12.6,13.6,11.2,11.0,12.0
1988-05-12,14.5,12.6,13.6,11.2,11.0,12.0,6.8
1988-05-13,12.6,13.6,11.2,11.0,12.0,6.8,10.6
1988-05-14,13.6,11.2,11.0,12.0,6.8,10.6,13.1
1988-05-15,11.2,11.0,12.0,6.8,10.6,13.1,13.5
1988-05-16,11.0,12.0,6.8,10.6,13.1,13.5,11.7
1988-05-17,12.0,6.8,10.6,13.1,13.5,11.7,13.2
1988-05-18,6.8,10.6,13.1,13.5,11.7,13.2,12.0
1988-05-19,10.6,13.1,13.5,11.7,13.2,12.0,10.4
1988-05-20,13.1,13.5,11.7,13.2,12.0,10.4,10.0
1988-05-21,13.5,11.7,13.2,12.0,10.4,10.0,8.2
1988-05-22,11.7,13.2,12.0,10.4,10.0,8.2,9.4
1988-05-23,13.2,12.0,10.4,10.0,8.2,9.4,10.3
1988-05-24,12.0,10.4,10.0,8.2,9.4,10.3,8.1
1988-05-25,10.4,10.0,8.2,9.4,10.3,8.1,8.7
1988-05-26,10.0,8.2,9.4,10.3,8.1,8.7,12.6
1988-05-27,8.2,9.4,10.3,8.1,8.7,12.6,10.9
1988-05-28,9.4,10.3,8.1,8.7,12.6,10.9,8.7
1988-05-29,10.3,8.1,8.7,12.6,10.9,8.7,9.3
1988-05-30,8.1,8.7,12.6,10.9,8.7,9.3,6.3
1988-05-31,8.7,12.6,10.9,8.7,9.3,6.3,7.8
1988-06-01,12.6,10.9,8.7,9.3,6.3,7.8,10.0
1988-06-02,10.9,8.7,9.3,6.3,7.8,10.0,11.0
1988-06-03,8.7,9.3,6.3,7.8,10.0,11.0,11.1
1988-06-04,9.3,6.3,7.8,10.0,11.0,11.1,12.6
1988-06-05,6.3,7.8,10.0,11.0,11.1,12.6,10.2
1988-06-06,7.8,10.0,11.0,11.1,12.6,10.2,11.1
1988-06-07,10.0,11.0,11.1,12.6,10.2,11.1,8.7
1988-06-08,11.0,11.1,12.6,10.2,11.1,8.7,9.5
1988-06-09,11.1,12.6,10.2,11.1,8.7,9.5,9.7
1988-06-10,12.6,10.2,11.1,8.7,9.5,9.7,8.2
1988-06-11,10.2,11.1,8.7,9.5,9.7,8.2,5.0
1988-06-12,11.1,8.7,9.5,9.7,8.2,5.0,6.5
1988-06-13,8.7,9.5,9.7,8.2,5.0,6.5,12.1
1988-06-14,9.5,9.7,8.2,5.0,6.5,12.1,8.9
1988-06-15,9.7,8.2,5.0,6.5,12.1,8.9,6.1
1988-06-16,8.2,5.0,6.5,12.1,8.9,6.1,2.8
1988-06-17,5.0,6.5,12.1,8.9,6.1,2.8,3.7
1988-06-18,6.5,12.1,8.9,6.1,2.8,3.7,6.8
1988-06-19,12.1,8.9,6.1,2.8,3.7,6.8,6.6
1988-06-20,8.9,6.1,2.8,3.7,6.8,6.6,7.0
1988-06-21,6.1,2.8,3.7,6.8,6.6,7.0,7.3
1988-06-22,2.8,3.7,6.8,6.6,7.0,7.3,7.9
1988-06-23,3.7,6.8,6.6,7.0,7.3,7.9,10.6
1988-06-24,6.8,6.6,7.0,7.3,7.9,10.6,8.1
1988-06-25,6.6,7.0,7.3,7.9,10.6,8.1,6.7
1988-06-26,7.0,7.3,7.9,10.6,8.1,6.7,8.0
1988-06-27,7.3,7.9,10.6,8.1,6.7,8.0,10.0
1988-06-28,7.9,10.6,8.1,6.7,8.0,10.0,6.7
1988-06-29,10.6,8.1,6.7,8.0,10.0,6.7,9.4
1988-06-30,8.1,6.7,8.0,10.0,6.7,9.4,9.3
1988-07-01,6.7,8.0,10.0,6.7,9.4,9.3,6.0
1988-07-02,8.0,10.0,6.7,9.4,9.3,6.0,5.8
1988-07-03,10.0,6.7,9.4,9.3,6.0,5.8,4.9
1988-07-04,6.7,9.4,9.3,6.0,5.8,4.9,5.0
1988-07-05,9.4,9.3,6.0,5.8,4.9,5.0,8.4
1988-07-06,9.3,6.0,5.8,4.9,5.0,8.4,12.3
1988-07-07,6.0,5.8,4.9,5.0,8.4,12.3,13.0
1988-07-08,5.8,4.9,5.0,8.4,12.3,13.0,11.4
1988-07-09,4.9,5.0,8.4,12.3,13.0,11.4,6.8
1988-07-10,5.0,8.4,12.3,13.0,11.4,6.8,7.6
1988-07-11,8.4,12.3,13.0,11.4,6.8,7.6,12.4
1988-07-12,12.3,13.0,11.4,6.8,7.6,12.4,7.1
1988-07-13,13.0,11.4,6.8,7.6,12.4,7.1,7.5
1988-07-14,11.4,6.8,7.6,12.4,7.1,7.5,10.0
1988-07-15,6.8,7.6,12.4,7.1,7.5,10.0,5.3
1988-07-16,7.6,12.4,7.1,7.5,10.0,5.3,6.3
1988-07-17,12.4,7.1,7.5,10.0,5.3,6.3,8.0
1988-07-18,7.1,7.5,10.0,5.3,6.3,8.0,8.3
1988-07-19,7.5,10.0,5.3,6.3,8.0,8.3,9.3
1988-07-20,10.0,5.3,6.3,8.0,8.3,9.3,9.5
1988-07-21,5.3,6.3,8.0,8.3,9.3,9.5,5.6
1988-07-22,6.3,8.0,8.3,9.3,9.5,5.6,7.0
1988-07-23,8.0,8.3,9.3,9.5,5.6,7.0,8.5
1988-07-24,8.3,9.3,9.5,5.6,7.0,8.5,8.5
1988-07-25,9.3,9.5,5.6,7.0,8.5,8.5,8.2
1988-07-26,9.5,5.6,7.0,8.5,8.5,8.2,8.5
1988-07-27,5.6,7.0,8.5,8.5,8.2,8.5,9.6
1988-07-28,7.0,8.5,8.5,8.2,8.5,9.6,9.7
1988-07-29,8.5,8.5,8.2,8.5,9.6,9.7,7.1
1988-07-30,8.5,8.2,8.5,9.6,9.7,7.1,8.4
1988-07-31,8.2,8.5,9.6,9.7,7.1,8.4,9.2
1988-08-01,8.5,9.6,9.7,7.1,8.4,9.2,9.8
1988-08-02,9.6,9.7,7.1,8.4,9.2,9.8,8.1
1988-08-03,9.7,7.1,8.4,9.2,9.8,8.1,9.4
1988-08-04,7.1,8.4,9.2,9.8,8.1,9.4,10.0
1988-08-05,8.4,9.2,9.8,8.1,9.4,10.0,5.1
1988-08-06,9.2,9.8,8.1,9.4,10.0,5.1,6.7
1988-08-07,9.8,8.1,9.4,10.0,5.1,6.7,6.9
1988-08-08,8.1,9.4,10.0,5.1,6.7,6.9,6.8
1988-08-09,9.4,10.0,5.1,6.7,6.9,6.8,8.6
1988-08-10,10.0,5.1,6.7,6.9,6.8,8.6,9.1
1988-08-11,5.1,6.7,6.9,6.8,8.6,9.1,3.9
1988-08-12,6.7,6.9,6.8,8.6,9.1,3.9,4.8
1988-08-13,6.9,6.8,8.6,9.1,3.9,4.8,8.4
1988-08-14,6.8,8.6,9.1,3.9,4.8,8.4,11.6
1988-08-15,8.6,9.1,3.9,4.8,8.4,11.6,12.1
1988-08-16,9.1,3.9,4.8,8.4,11.6,12.1,12.4
1988-08-17,3.9,4.8,8.4,11.6,12.1,12.4,10.0
1988-08-18,4.8,8.4,11.6,12.1,12.4,10.0,10.1
1988-08-19,8.4,11.6,12.1,12.4,10.0,10.1,9.7
1988-08-20,11.6,12.1,12.4,10.0,10.1,9.7,11.7
1988-08-21,12.1,12.4,10.0,10.1,9.7,11.7,7.9
1988-08-22,12.4,10.0,10.1,9.7,11.7,7.9,8.6
1988-08-23,10.0,10.1,9.7,11.7,7.9,8.6,7.7
1988-08-24,10.1,9.7,11.7,7.9,8.6,7.7,5.8
1988-08-25,9.7,11.7,7.9,8.6,7.7,5.8,8.7
1988-08-26,11.7,7.9,8.6,7.7,5.8,8.7,10.6
1988-08-27,7.9,8.6,7.7,5.8,8.7,10.6,6.7
1988-08-28,8.6,7.7,5.8,8.7,10.6,6.7,8.8
1988-08-29,7.7,5.8,8.7,10.6,6.7,8.8,9.7
1988-08-30,5.8,8.7,10.6,6.7,8.8,9.7,9.0
